mu,sigma2,pi
1.03077234718543,0.820660500858905,0.260183172706092
4.05925694232558,0.319888686719702,0
4.21748459931854,0.202782878985231,0.000280022687688469
5.69259067756012,0.144808962528138,0.000710215445384381
4.06568848088017,0.221240038386717,0.00100472659163177
1.61131863285145,0.703425113967949,0.0538089603434255
4.10751664624653,0.264019851640131,0.000558740577325223
2.11810534242181,0.435218148664221,0.010316407375286
5.01128921796882,0.243127417703379,0
5.51368629193963,0.2131271923948,0
4.57604935732777,0.211005997158255,0
2.34678147950435,0.449386373184216,0.0200456717850765
2.81155974337867,0.387203240928351,0.0117000318293522
1.7687840724968,0.496628677217792,0.0540185274977734
3.88196032999563,0.262830339385609,0
1.50633497674611,0.793300255184344,0.112691217213174
4.5645390571996,0.476229866644245,0
3.75476240141294,0.300304129555829,0.00100090036787092
3.77452540791749,0.58472461614315,0.000229286152943968
3.9098043567004,0.359334481559645,0.00179240821942686
1.34733704171483,0.929087661425293,0.145281899442424
2.82670936840961,0.314503537388349,0.0192634358218064
4.91149297023382,0.414747429223886,0
3.37924934538837,0.565923723286815,0.0085237273474286
3.9189731428884,0.310762548914392,0.00184034241348504
4.28732539284875,0.192004956366209,0.000551841870397328
2.48143137229994,0.481407137368016,0.0197573462262501
2.38444906396985,0.468873813563258,0.0315934651495516
0.79855760510338,1.34812967901002,0.3642706706923
4.16259185409107,0.232195358806916,0.000286325145363807
8.34663738296038,0.153872564049429,0.00145594265200197
5.27885465561992,0.134520638369598,0
3.31588775185598,0.343940136062031,0.0104508129369716
6.33902690179997,0.264512462290457,0
4.69767178074027,0.39317147971214,5.81456218659874e-05
2.04744942176247,0.591219558318705,0.0436802804036687
3.9337287073567,0.439210306682218,0
4.0049009331172,0.2275948618357,0.00137521393157541
4.95431034840889,0.221573651823321,0.00183846456356346
2.35884045767664,0.384496197985324,0.00907995142134528
4.63964606616012,0.257127494144946,0
6.64065423573304,0.33847103599092,0
3.76267176632339,0.193482577664909,0.000585468779876826
3.47645775441961,0.378476728477335,0.000404839003458618
3.46868821381816,0.238899340988486,0.00193022083252668
2.9126364258545,0.34144214266887,0.00964161601374547
3.45300485019388,0.369162619065012,0.011607407755504
1.84478865007465,0.709696947333911,0.0433637448331962
7.65431630823482,0.191753652266426,0
0.833459750782975,0.704327829749529,0.196071279233123
4.48432587254513,0.179481136783254,0
1.29641120697609,0.816673770524673,0.0852355113981416
3.56971727607317,0.180196090193711,0.000424262979775666
4.95405985434434,0.199056990562254,0
1.70667054498697,1.35444684415862,0.115137784735908
4.91072993058734,0.280654556015656,0
1.86463829334274,0.467702886615577,0.0529725974767407
3.70812513375221,0.392958232576976,0.0415528211438159
1.03535655026969,0.869638589661809,0.167684614972199
3.54407492261202,0.481186131552028,0.0124656432958196
1.53913055547721,0.868545468316604,0.144603288384353
6.76042070373774,0.171671747229636,0.00205943152584135
4.32829384433419,0.443696021034653,0
3.22385909129698,0.59073099290746,0.0515354658506562
6.57651781886868,0.169661225581506,0
6.20924939003829,0.242724768280423,0
1.89014571890385,0.550348623827242,0.0422839615117262
2.99793697724964,0.339291106462015,0
2.17747967042394,0.47057890239528,0.0518277421087523
6.49116310066534,0.272709098656644,0
2.22408352025076,0.393514619794957,0.0205086777762075
2.81866013075877,0.402491358658594,0.0212226734477033
1.70945515312365,1.19250013441329,0.334959775877347
4.23614130338268,0.18424376664318,0.000332573939636348
4.41309138037054,0.180830303682108,0.00190962137073278
1.1367508722656,0.882421816132972,0.261061459222312
3.39320588129489,0.276089257230929,0.000147058868035674
3.94560181889217,0.331227034055347,0.00156283295057713
7.13415408277492,0.239664416650406,0
4.6120385975201,0.194232315891778,0.000946798802390691
5.73095339602409,0.50365545140062,0.00206964910216629
3.39261243085526,0.528357417414354,0.0113413271112988
4.89797555882585,0.226152630311246,0
5.96735270185116,0.17015909094007,0.000424725314751266
3.38180537932471,0.323850618145977,0.0198135117321213
6.56719798283966,0.206027369696607,0.00121581815592944
5.43275184288255,0.428332584673292,0.00152734920442104
5.58853195155476,0.696908820438298,0
6.34432611824851,0.724197196968919,0.0104639427127192
4.60241382474694,0.290464018975816,0.00143255995370447
3.99501347564515,0.223073984512901,0.0110195410587887
3.72208407974914,0.221250237918559,0
2.41220918163217,0.381757344485436,0.0311636123037338
2.92793266153788,0.443900583686744,0.061419120881632
5.2104269688693,0.224556171471128,7.98646658658978e-05
4.28935770687959,0.202968252358915,0.00198803607620298
5.23407384924926,0.260296584372998,0
1.27125476718432,0.538380547525655,0.0925540714766085
1.69442329888165,0.909628009467449,0.136243394495125
3.68348476375553,0.197618269995662,0.000369177243784069
2.81979716953737,0.426258948049338,0.0122726038737098
5.02202776711667,0.162778520861108,0.000816920454502103
3.09838978448959,0.373729944368395,0.0092242961123089
3.63790755257443,0.591101467147568,0.00204440693072974
